steps,episodes,total reward
10000,181,0.0
20000,321,0.0
30000,450,0.0
40000,565,1.0
50000,693,7.0
60000,809,3.0
70000,934,5.0
80000,1052,4.0
90000,1172,7.0
100000,1282,7.0
