#{"t_start": 1717535376.670914, "env_id": "Mordor-v0"}
r,l,t
0.0,7,0.003692
0.0,43,0.017586
0.0,24,0.024981
0.0,28,0.033137
0.0,22,0.039403
0.0,13,0.043205
0.0,21,0.049282
0.0,22,0.055572
0.0,44,0.068429
0.0,7,0.07047
0.0,49,0.084863
0.0,20,0.090761
0.0,27,0.098538
0.0,22,0.104968
0.0,20,0.110476
0.0,9,0.113106
0.0,15,0.117498
0.0,27,0.124872
0.0,41,0.136739
0.0,6,0.138495
0.0,60,0.156017
0.0,34,0.165749
0.0,28,0.174038
0.0,23,0.180193
0.0,42,0.192569
0.0,8,0.194925
0.0,26,0.202374
0.0,35,0.212641
0.0,27,0.220344
0.0,62,0.238481
0.0,33,0.248137
0.0,83,0.272448
0.0,15,0.27685
0.0,24,0.283894
0.0,19,0.289384
0.0,13,0.293216
0.0,57,0.309933
0.0,26,0.317621
0.0,17,0.322356
0.0,33,0.33196
0.0,53,0.346571
0.0,39,0.357307
0.0,5,0.358761
0.0,78,0.381365
0.0,55,0.397223
0.0,31,0.40614
0.0,34,0.416093
0.0,21,0.421969
0.0,14,0.426051
0.0,54,0.441991
0.0,18,0.446778
0.0,37,0.457621
0.0,57,0.474234
0.0,10,0.477141
0.0,127,0.514317
0.0,101,0.54388
0.0,44,0.556554
0.0,75,0.577569
0.0,142,0.615244
0.0,120,0.6504
0.0,12,0.653998
0.0,138,0.695374
0.0,87,0.721259
0.0,26,0.728836
0.0,310,0.812348
0.0,76,0.834679
0.0,172,0.885898
0.0,6,0.887724
0.0,91,0.914599
0.0,93,0.942545
0.0,487,1.089494
0.0,194,1.147508
0.0,124,1.183023
0.0,63,1.201863
0.0,283,1.279746
0.0,356,1.375606
0.0,50,1.390495
0.0,205,1.451419
0.0,146,1.49461
0.0,787,1.72956
0.0,97,1.756753
0.0,36,1.76716
0.0,31,1.776455
0.0,28,1.784673
0.0,104,1.815835
0.0,53,1.831421
0.0,11,1.834686
0.0,64,1.852614
0.0,147,1.896205
0.0,43,1.908288
0.0,72,1.929765
0.0,61,1.948058
0.0,77,1.971031
0.0,27,1.978735
0.0,189,2.031378
0.0,74,2.053223
0.0,142,2.095506
0.0,124,2.132464
0.0,46,2.146055
0.0,60,2.163502
0.0,153,2.208921
0.0,10,2.211905
0.0,24,2.218296
0.0,28,2.226548
0.0,30,2.235512
1.0,328,2.333227
0.0,97,2.362007
0.0,16,2.366707
0.0,53,2.382327
0.0,94,2.409655
0.0,58,2.42714
0.0,28,2.435373
0.0,228,2.499888
0.0,485,2.635445
0.0,92,2.662746
0.0,112,2.695785
0.0,15,2.70028
1.0,57,2.716552
0.0,59,2.733713
0.0,17,2.738791
1.0,228,2.806818
0.0,332,2.905951
0.0,106,2.946869
1.0,43,2.960228
0.0,51,2.974489
0.0,3,2.975393
1.0,68,2.994786
1.0,126,3.032179
0.0,61,3.050649
0.0,67,3.070499
1.0,111,3.103338
0.0,12,3.106938
0.0,30,3.115837
0.0,34,3.125361
1.0,81,3.149554
0.0,13,3.153226
0.0,19,3.158886
0.0,18,3.164294
1.0,33,3.173718
0.0,19,3.179086
0.0,26,3.186695
1.0,35,3.197128
0.0,235,3.259941
0.0,45,3.273613
1.0,120,3.309572
1.0,45,3.322756
0.0,25,3.330109
0.0,24,3.337233
0.0,24,3.344337
1.0,83,3.369243
0.0,40,3.381296
0.0,23,3.38809
1.0,71,3.409552
0.0,26,3.417144
0.0,20,3.423175
0.0,50,3.438224
1.0,60,3.45603
0.0,165,3.502442
1.0,64,3.521591
0.0,17,3.526284
0.0,296,3.607774
1.0,27,3.615623
1.0,26,3.623136
0.0,122,3.65945
0.0,21,3.665606
1.0,39,3.677051
1.0,137,3.717539
1.0,40,3.729425
0.0,35,3.739881
0.0,9,3.742431
1.0,20,3.748145
1.0,29,3.756541
0.0,63,3.774163
1.0,17,3.779003
1.0,153,3.824902
1.0,38,3.835781
1.0,18,3.84091
1.0,36,3.851326
0.0,610,4.013689
1.0,32,4.022869
1.0,72,4.044433
0.0,18,4.049634
1.0,18,4.054651
0.0,20,4.060637
0.0,150,4.100997
1.0,17,4.105846
1.0,24,4.112948
0.0,48,4.127278
0.0,14,4.13147
1.0,28,4.139705
0.0,62,4.158168
1.0,22,4.164317
0.0,22,4.170824
1.0,50,4.185176
1.0,25,4.192395
1.0,24,4.19947
1.0,35,4.209519
1.0,17,4.214356
1.0,36,4.224988
0.0,7,4.226934
1.0,18,4.231979
1.0,29,4.240394
0.0,84,4.265476
1.0,18,4.270505
1.0,30,4.279041
0.0,84,4.302401
1.0,17,4.307213
0.0,31,4.316319
0.0,48,4.330598
1.0,17,4.335403
1.0,21,4.341475
0.0,186,4.391528
1.0,21,4.397344
0.0,22,4.403884
0.0,52,4.419497
1.0,20,4.425383
1.0,20,4.431277
1.0,34,4.441188
1.0,17,4.446024
1.0,21,4.452188
1.0,53,4.467616
1.0,18,4.472638
1.0,53,4.488463
0.0,18,4.493491
1.0,18,4.498632
1.0,24,4.505701
0.0,7,4.507645
1.0,17,4.51247
1.0,30,4.521259
1.0,41,4.533128
1.0,20,4.538837
1.0,35,4.549189
0.0,19,4.55461
1.0,19,4.560011
0.0,15,4.564478
0.0,25,4.571721
0.0,8,4.573948
1.0,39,4.585115
1.0,31,4.594061
0.0,9,4.596602
1.0,20,4.602476
1.0,34,4.61211
1.0,17,4.616934
1.0,68,4.637312
1.0,37,4.648074
1.0,18,4.65312
1.0,27,4.661006
1.0,30,4.669677
1.0,19,4.674912
1.0,95,4.703218
1.0,36,4.713707
1.0,21,4.719703
1.0,21,4.725752
0.0,29,4.73426
1.0,19,4.739699
1.0,20,4.745527
1.0,35,4.755661
1.0,19,4.760971
1.0,23,4.767709
0.0,84,4.790626
1.0,19,4.796037
1.0,27,4.803672
0.0,35,4.814
1.0,19,4.819414
1.0,49,4.833899
0.0,136,4.870392
1.0,19,4.875823
1.0,45,4.889265
1.0,79,4.912678
1.0,19,4.918072
1.0,20,4.923924
1.0,35,4.934047
1.0,17,4.938845
1.0,22,4.945304
1.0,33,4.954741
1.0,19,4.960175
1.0,38,4.971651
1.0,39,4.982873
1.0,21,4.988748
1.0,21,4.994917
0.0,35,5.005284
1.0,17,5.010109
1.0,22,5.016522
1.0,35,5.026598
1.0,20,5.032295
1.0,39,5.043786
0.0,17,5.048687
1.0,20,5.05431
1.0,22,5.060702
1.0,30,5.069362
1.0,20,5.075002
1.0,20,5.080876
1.0,35,5.091026
1.0,20,5.096867
1.0,25,5.104194
1.0,44,5.117004
1.0,18,5.1221
1.0,26,5.129714
1.0,38,5.140625
0.0,15,5.144913
1.0,23,5.151668
0.0,250,5.218183
1.0,18,5.223332
1.0,25,5.230644
1.0,35,5.240747
0.0,9,5.243276
1.0,20,5.249159
0.0,18,5.254507
1.0,19,5.259926
1.0,20,5.265815
1.0,31,5.274792
1.0,23,5.281374
1.0,69,5.302074
1.0,36,5.312539
1.0,17,5.317366
1.0,20,5.323241
1.0,30,5.331911
1.0,19,5.337322
1.0,20,5.34318
1.0,36,5.353673
1.0,21,5.359549
1.0,59,5.377206
0.0,17,5.382083
