"step (in thousands)"	"25th percentile"	"median"	"75th percentile"	"means"
0	0.0112	0.0118	-0.00160000000000005	0.9916
0	0.0277999999999999	0.0114000000000001	0.00409999999999999	0.9954
0	0.00730000000000008	-0.000700000000000145	-0.0132000000000001	1.00115
0	0.000600000000000045	0.0392000000000001	0.0138	0.9957
0	0.00459999999999994	0.0257999999999999	0.0266999999999999	0.9979
0	0.0154	0.0151	0.0116000000000001	0.99405
0	0.00309999999999999	0.00159999999999993	0.00140000000000007	0.9886
0	0.0165	0.00810000000000011	0.0218	0.99945
0	0.00529999999999997	-0.00129999999999986	0.000100000000000211	1.00215
0	0.0134000000000001	0.0167999999999999	-0.00259999999999994	0.9984
0	-0.011	-0.000199999999999978	0.00319999999999987	0.9916
0	-0.0152000000000001	-0.0148	-0.00829999999999997	0.9896
0	-0.0432	-0.0244	-0.0150999999999999	0.9901
0	-0.0231	-0.0294	-0.0139	0.9973
