"step (in thousands)"	"25th percentile"	"median"	"75th percentile"	"means"
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0.0013	0
0	-0.0015	-1e-04	-5e-04	0.00245
0	4e-04	0.0011	6e-04	0.00505
0	9.99999999999994e-05	-0.000199999999999999	-0.000799999999999999	0.008
0	-0.000399999999999999	-3e-04	0.000100000000000001	0.01125
0	-0.000200000000000001	-0.000699999999999999	-0.0011	0.01525
0	-0.001	-0.0011	-0.000700000000000003	0.01935
0	0.000400000000000001	-6e-04	-0.0018	0.0246
0	-5e-04	-0.000999999999999997	-0.0022	0.0296
0	-0.000600000000000003	-0.000799999999999995	-0.0017	0.0344
0	0.0013	0.000300000000000002	-0.000199999999999999	0.04065
0	0.0018	0.00140000000000001	0.0013	0.0464
0	0.0012	0.0025	0.0016	0.05155
0	0.000699999999999999	0.0035	0.000700000000000006	0.05715
0	0.0034	0.00249999999999999	0.0028	0.06395
0	0.0039	0.0058	0.00269999999999999	0.0698
0	0.001	0.0028	0.005	0.0781
0	0.0039	0.004	0.00249999999999999	0.0893
0	0.0023	0.0025	0.00319999999999999	0.10545
0	-0.001	0.000400000000000011	0.000899999999999984	0.1272
0	0.00620000000000001	0.00309999999999999	-0.0055	0.16125
0	0.00559999999999999	0.00560000000000002	-0.001	0.2098
0	0.00500000000000003	0.00789999999999996	0.013	0.27135
0	0.00669999999999998	0.0187	0.00430000000000003	0.34995
0	0.0181	0.0133	0.00140000000000001	0.45565
0	-0.0188	0.00460000000000005	-0.002	0.6407
0	0.0115	-0.00790000000000002	-0.0144	0.83735
0	-0.0107999999999999	-0.00639999999999996	-0.00229999999999997	0.9342
0	0.0136999999999999	0.0242	0.00630000000000008	0.955
0	0.0167999999999999	0.0306	0.0220999999999999	0.9666
0	0.029	0.023	0.0156999999999998	0.9841
0	-0.00409999999999999	0.00609999999999999	-0.00140000000000007	0.97675
0	0.003	-0.00770000000000004	-0.0072000000000001	0.97905
0	0.0105	-0.00950000000000006	0.00539999999999985	0.98385
0	0.00219999999999998	-0.00689999999999991	-0.0211000000000001	0.97785
0	-0.00919999999999999	-0.0147	-0.0184	0.98335
0	-0.00830000000000009	0.00919999999999999	-0.00790000000000002	0.9908
0	-0.0252	-0.0159	0.00509999999999988	0.98755
0	0.00550000000000006	-0.0107999999999999	0.00819999999999999	0.9789
0	0.000899999999999901	0.00670000000000004	0.00329999999999986	0.98125
0	-0.0128	-0.00449999999999995	-0.00190000000000001	0.97805
0	-0.0268999999999999	-0.03	-0.0207000000000002	0.9782
0	-0.000800000000000023	-0.00539999999999996	0.00150000000000006	0.9785
0	0.00670000000000004	-0.00209999999999999	0.00190000000000001	0.97975
0	0.0171	0.00919999999999999	-0.00590000000000002	0.978
0	0.0146000000000001	0.0236	0.0127000000000002	0.9831
0	0.0221	0.00470000000000004	0.0285	0.97645
0	0.0360999999999999	0.0303	0.0192000000000001	0.98105
0	0.0309	0.0234	0.0196999999999999	0.9803
0	-0.00539999999999996	-0.00850000000000006	-0.00450000000000017	0.98315
0	-0.0155999999999999	-0.0179	-0.0197	0.98895
0	0.00480000000000003	-0.00529999999999997	-0.00730000000000008	0.99125
0	0.00280000000000002	0.00180000000000002	0.00560000000000005	0.9953
0	-0.0146999999999999	-0.00290000000000012	0.0175000000000001	1.00235
0	-0.00419999999999998	-0.00629999999999997	0.0197	0.99705
0	0.0128	0.00659999999999994	-0.00570000000000004	0.9939
0	-0.00519999999999998	-0.00869999999999993	-0.0159	0.98385
0	-0.0227000000000001	-0.0141	-0.0184	0.99025
0	-0.00420000000000009	-0.0217999999999999	-0.0146999999999999	0.9898
0	0.000399999999999956	0.00239999999999996	0.00530000000000008	0.9921
0	-0.00140000000000007	-0.0151	-0.00239999999999996	0.99625
0	-0.000700000000000034	-0.00640000000000007	-0.0145	1.0024
0	0.0081	0.00639999999999996	-0.00190000000000001	1.0107
0	-0.00209999999999999	0.000399999999999956	0.0123	1.0085
0	0.00249999999999995	-0.00229999999999997	0.0209999999999999	0.99865
0	0.000399999999999956	0.00819999999999999	0.00100000000000011	0.9997
0	-0.0123000000000001	-0.013	-0.00380000000000003	0.9995
0	-0.00160000000000005	0.00380000000000003	0.00229999999999997	0.9927
0	0.00750000000000006	0.0144	0.0081	0.9926
0	9.9999999999989e-05	0.0197	0.00590000000000002	0.99975
0	-9.9999999999989e-05	0.00379999999999991	0.0213000000000001	0.9986
0	0.0116999999999999	0.0192000000000001	0.0124	0.9869
0	0.00449999999999995	0.01	0.00980000000000003	0.9908
0	0.00250000000000006	-0.005	0.0131000000000001	0.9861
0	0.003	-0.00439999999999996	0.000299999999999967	0.9911
0	0.00570000000000004	-0.00140000000000007	0.00580000000000003	0.9991
0	0.00369999999999993	0.0232	0.0182	0.9986
0	-0.00130000000000008	0.00180000000000002	0.0166999999999999	0.9941
0	-0.00170000000000003	-0.003	-0.00380000000000003	0.9956
0	-0.0028999999999999	0.00370000000000004	-0.00219999999999998	1.00625
0	0.0174	0.0367000000000001	0.00479999999999992	1.00285
0	0.0153	0.0218999999999998	0.0208999999999999	1.01215
0	0.00819999999999999	0.000199999999999978	0.0104	1.0044
0	9.9999999999989e-05	-0.00309999999999999	-0.00990000000000002	0.99855
0	-0.000299999999999967	-0.0196999999999999	-0.0131999999999999	1.00705
0	-0.0178999999999999	-0.0204	-0.0158	0.9956
0	-0.0172000000000001	-0.00800000000000001	-0.00889999999999991	0.9996
0	0.0142	0.0107000000000002	0.00829999999999997	1.00595
0	0.0138	0.0198	0.0162	1.0076
