steps,total reward,episodes
10000,0.0,143
20000,0.0,224
30000,8.0,311
40000,93.0,486
50000,194.0,769
60000,158.0,1000
70000,167.0,1238
80000,166.0,1483
90000,155.0,1703
100000,147.0,1925
