episodes,steps,total reward
158,10000,39.0
293,20000,30.0
445,30000,42.0
596,40000,37.0
761,50000,48.0
934,60000,49.0
1138,70000,55.0
1330,80000,49.0
1547,90000,55.0
1790,100000,68.0
