steps,episodes,total reward
10000,115,22.0
20000,297,81.0
30000,527,113.0
40000,816,170.0
50000,1065,156.0
60000,1257,82.0
70000,1509,146.0
80000,1792,178.0
90000,2005,111.0
100000,2298,186.0
