episodes,total reward,steps
280,8.0,10000
483,10.0,20000
689,18.0,30000
879,21.0,40000
1084,28.0,50000
1300,17.0,60000
1517,20.0,70000
1729,36.0,80000
1944,47.0,90000
2161,30.0,100000
