steps,total reward,episodes
10000,0.0,227
20000,2.0,371
30000,2.0,526
40000,1.0,661
50000,3.0,802
60000,6.0,964
70000,7.0,1093
80000,4.0,1225
90000,10.0,1341
100000,4.0,1468
