steps,episodes,total reward
10000,194,5.0
20000,446,11.0
30000,714,11.0
40000,1021,31.0
50000,1250,18.0
60000,1545,34.0
70000,1872,41.0
80000,2195,29.0
90000,2473,34.0
100000,2765,41.0
