episodes,steps,total reward
289,10000,39.0
491,20000,22.0
694,30000,24.0
923,40000,25.0
1141,50000,24.0
1362,60000,27.0
1612,70000,32.0
1875,80000,41.0
2122,90000,28.0
2353,100000,24.0
