#{"t_start": 1717598685.192991, "env_id": "Mordor-single-v0"}
r,l,t
0.0,8,0.002478
0.0,3,0.003288
0.0,24,0.009273
0.0,9,0.011461
0.0,14,0.014684
0.0,21,0.019402
0.0,61,0.03265
0.0,13,0.035456
0.0,44,0.044756
0.0,7,0.046256
0.0,34,0.053568
0.0,65,0.067473
0.0,10,0.06962
0.0,32,0.07637
0.0,27,0.082064
0.0,14,0.085011
0.0,48,0.095283
0.0,42,0.104288
0.0,23,0.109257
0.0,14,0.112314
0.0,15,0.115545
0.0,56,0.127509
0.0,22,0.132206
0.0,27,0.137967
0.0,19,0.141997
0.0,4,0.142864
0.0,45,0.151842
0.0,9,0.153774
0.0,15,0.156967
0.0,5,0.158043
0.0,25,0.163349
0.0,35,0.170767
0.0,50,0.181456
0.0,17,0.185082
0.0,25,0.190358
0.0,66,0.204165
0.0,50,0.214965
0.0,38,0.222884
0.0,44,0.232297
0.0,4,0.23315
0.0,87,0.250505
0.0,22,0.255283
0.0,37,0.263147
0.0,13,0.265931
0.0,41,0.274701
0.0,67,0.288985
0.0,300,0.345639
0.0,12,0.348164
0.0,66,0.362401
0.0,36,0.370091
0.0,16,0.373517
0.0,19,0.377603
0.0,18,0.381446
0.0,17,0.385091
0.0,3,0.38574
0.0,64,0.399435
0.0,25,0.404852
0.0,88,0.423497
0.0,10,0.42563
0.0,74,0.441407
0.0,39,0.449791
0.0,64,0.462355
0.0,124,0.4858
0.0,61,0.498755
0.0,73,0.514203
0.0,28,0.520203
0.0,21,0.524675
0.0,57,0.536775
0.0,75,0.552794
0.0,25,0.558065
0.0,177,0.592007
0.0,57,0.604203
0.0,28,0.610238
0.0,125,0.636968
0.0,47,0.646347
0.0,5,0.647422
0.0,8,0.649118
0.0,110,0.67222
0.0,34,0.67957
0.0,20,0.683838
0.0,78,0.700592
0.0,73,0.716043
0.0,239,0.767526
0.0,52,0.778773
0.0,162,0.813135
0.0,50,0.823904
0.0,15,0.827122
0.0,123,0.853508
0.0,220,0.90074
0.0,7,0.902234
0.0,326,0.971443
0.0,9,0.973404
0.0,116,0.998291
0.0,11,1.0006
0.0,3,1.001245
0.0,67,1.015517
0.0,231,1.064881
0.0,245,1.117543
0.0,23,1.122509
0.0,13,1.125297
0.0,147,1.156034
0.0,29,1.162229
0.0,37,1.169897
0.0,266,1.225458
0.0,6,1.22678
0.0,225,1.274529
0.0,82,1.292241
0.0,139,1.321375
0.0,23,1.326033
0.0,124,1.352444
0.0,45,1.362052
0.0,14,1.36497
0.0,53,1.376199
0.0,31,1.382823
0.0,62,1.396104
0.0,77,1.412508
0.0,76,1.428621
0.0,130,1.456579
0.0,74,1.472461
0.0,42,1.481137
0.0,25,1.486497
0.0,48,1.496542
0.0,61,1.509545
0.0,64,1.523248
0.0,117,1.548091
0.0,19,1.552177
0.0,132,1.580145
0.0,110,1.603797
0.0,18,1.607539
0.0,119,1.632699
0.0,96,1.653394
0.0,289,1.714464
0.0,244,1.765278
0.0,78,1.781863
0.0,121,1.805234
0.0,8,1.806692
0.0,141,1.836983
0.0,35,1.844158
0.0,152,1.876508
0.0,91,1.895954
0.0,272,1.95455
0.0,27,1.960394
0.0,8,1.962018
0.0,30,1.968379
0.0,41,1.977244
0.0,32,1.984128
0.0,28,1.989385
0.0,26,1.995027
0.0,83,2.0125
