steps,total reward,episodes
10000,-1.1200000000000008,112
20000,-2.0000000000000013,312
30000,-3.5999999999999672,672
40000,-3.609999999999967,1033
50000,-3.7299999999999645,1405
60000,-3.569999999999968,1763
70000,-3.7199999999999647,2135
80000,-3.699999999999965,2505
90000,-3.7699999999999636,2882
100000,-3.7299999999999645,3255
