episodes,steps,total reward
231,10000,1.0
388,20000,6.0
511,30000,16.0
649,40000,11.0
767,50000,15.0
896,60000,32.0
1034,70000,30.0
1168,80000,40.0
1351,90000,73.0
1534,100000,89.0
