episodes,steps,total reward
190,10000,9.0
422,20000,9.0
722,30000,26.0
1041,40000,29.0
1356,50000,44.0
1649,60000,56.0
1972,70000,60.0
2343,80000,89.0
2677,90000,60.0
2980,100000,40.0
