episodes,total reward,steps
128,0.0,10000
223,2.0,20000
415,114.0,30000
740,225.0,40000
1062,243.0,50000
1387,239.0,60000
1702,239.0,70000
2014,232.0,80000
2340,242.0,90000
2651,231.0,100000
