episodes,total reward,steps
177,8.0,10000
349,8.0,20000
605,8.0,30000
852,25.0,40000
1100,46.0,50000
1369,29.0,60000
1595,34.0,70000
1839,59.0,80000
2099,70.0,90000
2317,68.0,100000
