episodes,total reward,steps
194,25.0,10000
358,38.0,20000
501,51.0,30000
647,51.0,40000
824,67.0,50000
1004,54.0,60000
1205,83.0,70000
1368,72.0,80000
1581,98.0,90000
1792,100.0,100000
