steps,total reward,episodes
10000,7.0,115
20000,14.0,245
30000,32.0,410
40000,49.0,579
50000,90.0,793
60000,115.0,999
70000,83.0,1197
80000,71.0,1377
90000,112.0,1589
100000,172.0,1833
