episodes,steps,total reward
183,10000,11.0
367,20000,8.0
576,30000,21.0
790,40000,22.0
1002,50000,23.0
1249,60000,51.0
1445,70000,49.0
1651,80000,43.0
1875,90000,53.0
2122,100000,45.0
