episodes,total reward,steps
188,24.0,10000
433,49.0,20000
727,91.0,30000
964,73.0,40000
1296,151.0,50000
1588,87.0,60000
1832,73.0,70000
2134,94.0,80000
2343,57.0,90000
2620,97.0,100000
