total reward,episodes,steps
9.0,127,10000
26.0,205,20000
30.0,283,30000
52.0,402,40000
190.0,675,50000
295.0,1051,60000
337.0,1461,70000
349.0,1873,80000
340.0,2292,90000
342.0,2721,100000
