steps,episodes,total reward
10000,151,4.0
20000,328,6.0
30000,481,2.0
40000,647,9.0
50000,783,7.0
60000,938,18.0
70000,1077,8.0
80000,1206,11.0
90000,1363,13.0
100000,1510,19.0
