steps,episodes,total reward
10000,212,15.0
20000,428,17.0
30000,719,33.0
40000,1049,25.0
50000,1488,48.0
60000,1947,51.0
70000,2456,58.0
80000,2840,44.0
90000,3271,41.0
100000,3790,72.0
