steps,total reward,episodes
10000,22.0,120
20000,76.0,277
30000,183.0,555
40000,235.0,910
50000,279.0,1296
60000,283.0,1668
70000,322.0,2061
80000,275.0,2417
90000,331.0,2837
100000,250.0,3196
