total reward,episodes,steps
1.0,160,10000
19.0,265,20000
28.0,401,30000
123.0,655,40000
156.0,909,50000
71.0,1080,60000
74.0,1306,70000
90.0,1504,80000
55.0,1673,90000
112.0,1918,100000
