total reward,steps,episodes
5.0,10000,96
4.0,20000,157
111.0,30000,326
335.0,40000,737
367.0,50000,1169
356.0,60000,1621
366.0,70000,2064
353.0,80000,2514
361.0,90000,2979
358.0,100000,3439
