steps,episodes,total reward
10000,122,-1.2200000000000009
20000,198,-0.7600000000000005
30000,269,-0.7100000000000004
40000,342,-0.7300000000000004
50000,395,-0.5300000000000002
60000,486,-0.9100000000000006
70000,544,-0.5800000000000003
80000,596,-0.5200000000000002
90000,652,-0.5600000000000003
100000,706,-0.5400000000000003
