total reward,steps,episodes
39.0,10000,156
50.0,20000,332
76.0,30000,567
93.0,40000,886
105.0,50000,1176
114.0,60000,1506
103.0,70000,1874
124.0,80000,2247
105.0,90000,2583
139.0,100000,2983
