episodes,total reward,steps
199,31.0,10000
333,30.0,20000
454,34.0,30000
577,39.0,40000
714,49.0,50000
836,50.0,60000
992,65.0,70000
1144,61.0,80000
1293,45.0,90000
1435,58.0,100000
