episodes,steps,total reward
161,10000,58.0
398,20000,120.0
670,30000,151.0
978,40000,204.0
1288,50000,201.0
1606,60000,194.0
1938,70000,218.0
2276,80000,248.0
2601,90000,200.0
2916,100000,187.0
