episodes,steps,total reward
233,10000,1.0
393,20000,7.0
502,30000,11.0
629,40000,14.0
749,50000,17.0
874,60000,21.0
1014,70000,33.0
1136,80000,34.0
1317,90000,66.0
1517,100000,96.0
