total reward,episodes,steps
9.0,116,10000
27.0,217,20000
115.0,395,30000
303.0,776,40000
325.0,1196,50000
339.0,1624,60000
341.0,2060,70000
345.0,2473,80000
346.0,2904,90000
334.0,3324,100000
