episodes,total reward,steps
269,15.0,10000
487,18.0,20000
695,18.0,30000
884,25.0,40000
1093,13.0,50000
1317,21.0,60000
1528,17.0,70000
1737,17.0,80000
1926,19.0,90000
2172,15.0,100000
