episodes,steps,total reward
231,10000,0.0
393,20000,4.0
527,30000,14.0
666,40000,20.0
835,50000,51.0
1015,60000,75.0
1224,70000,103.0
1444,80000,127.0
1674,90000,125.0
1909,100000,126.0
