steps,total reward,episodes
10000,9.0,170
20000,10.0,372
30000,35.0,581
40000,16.0,783
50000,30.0,1001
60000,31.0,1196
70000,35.0,1382
80000,37.0,1602
90000,32.0,1796
100000,34.0,1984
