total reward,steps,episodes
0.0,10000,121
25.0,20000,238
156.0,30000,462
166.0,40000,705
197.0,50000,991
152.0,60000,1240
147.0,70000,1459
165.0,80000,1698
186.0,90000,1963
174.0,100000,2209
