steps,episodes,total reward
10000,192,66.0
20000,449,101.0
30000,684,105.0
40000,942,127.0
50000,1219,129.0
60000,1465,106.0
70000,1722,136.0
80000,1961,117.0
90000,2198,108.0
100000,2418,96.0
