steps,total reward,episodes
10000,6.0,162
20000,7.0,366
30000,35.0,581
40000,23.0,775
50000,21.0,998
60000,20.0,1187
70000,18.0,1358
80000,27.0,1555
90000,18.0,1744
100000,18.0,1932
