steps,total reward,episodes
10000,10.0,176
20000,31.0,379
30000,77.0,672
40000,55.0,914
50000,77.0,1182
60000,93.0,1458
70000,80.0,1734
80000,83.0,1980
90000,89.0,2246
100000,101.0,2509
