steps,total reward,episodes
10000,17.0,200
20000,60.0,462
30000,82.0,767
40000,88.0,1086
50000,92.0,1422
60000,101.0,1729
70000,113.0,2048
80000,81.0,2355
90000,114.0,2699
100000,108.0,3064
