episodes,total reward,steps
122,0.0,10000
218,2.0,20000
414,108.0,30000
734,230.0,40000
1048,244.0,50000
1375,232.0,60000
1702,237.0,70000
2020,240.0,80000
2339,238.0,90000
2642,227.0,100000
