episodes,total reward,steps
311,23.0,10000
530,17.0,20000
745,28.0,30000
963,36.0,40000
1188,21.0,50000
1424,26.0,60000
1641,20.0,70000
1886,26.0,80000
2102,25.0,90000
2357,43.0,100000
