episodes,total reward,steps
169,58.0,10000
388,73.0,20000
614,82.0,30000
862,98.0,40000
1189,116.0,50000
1464,94.0,60000
1793,115.0,70000
2090,94.0,80000
2421,115.0,90000
2714,97.0,100000
