steps,total reward,episodes
10000,7.0,227
20000,29.0,494
30000,16.0,749
40000,25.0,1046
50000,40.0,1446
60000,90.0,1885
70000,78.0,2302
80000,45.0,2682
90000,74.0,3099
100000,64.0,3507
