episodes,total reward,steps
174,64.0,10000
385,79.0,20000
607,84.0,30000
846,78.0,40000
1074,79.0,50000
1330,105.0,60000
1625,114.0,70000
1874,89.0,80000
2125,91.0,90000
2442,124.0,100000
