total reward,episodes,steps
20.0,187,10000
38.0,329,20000
51.0,454,30000
59.0,585,40000
69.0,717,50000
66.0,842,60000
86.0,985,70000
107.0,1165,80000
150.0,1389,90000
167.0,1614,100000
