steps,episodes,total reward
10000,254,17.0
20000,480,15.0
30000,698,16.0
40000,889,11.0
50000,1101,28.0
60000,1331,25.0
70000,1531,11.0
80000,1739,22.0
90000,1945,17.0
100000,2143,19.0
