episodes,total reward,steps
86,14.290000000000012,10000
181,33.38999999999997,20000
266,33.48999999999998,30000
348,33.51999999999998,40000
425,33.569999999999965,50000
514,30.419999999999963,60000
617,43.41,70000
706,37.48999999999999,80000
786,33.52999999999997,90000
869,37.55999999999999,100000
