steps,total reward,episodes
10000,45.0,216
20000,44.0,382
30000,39.0,535
40000,59.0,665
50000,50.0,833
60000,68.0,1004
70000,59.0,1189
80000,74.0,1358
90000,100.0,1574
100000,90.0,1792
