steps,episodes,total reward
10000,190,57.0
20000,391,63.0
30000,673,102.0
40000,886,69.0
50000,1081,62.0
60000,1283,65.0
70000,1524,80.0
80000,1762,83.0
90000,2042,111.0
100000,2234,61.0
