episodes,steps,total reward
206,10000,31.0
360,20000,43.0
486,30000,44.0
644,40000,66.0
798,50000,58.0
964,60000,61.0
1122,70000,72.0
1293,80000,86.0
1520,90000,121.0
1726,100000,111.0
