steps,episodes,total reward
10000,157,58.0
20000,374,97.0
30000,599,91.0
40000,886,136.0
50000,1137,131.0
60000,1342,105.0
70000,1589,132.0
80000,1834,106.0
90000,2033,103.0
100000,2249,106.0
