total reward,steps,episodes
67.0,10000,177
97.0,20000,429
110.0,30000,681
133.0,40000,948
118.0,50000,1221
116.0,60000,1453
121.0,70000,1698
107.0,80000,1930
128.0,90000,2230
133.0,100000,2504
