total reward,episodes,steps
15.0,131,10000
24.0,228,20000
38.0,335,30000
43.0,452,40000
115.0,650,50000
135.0,866,60000
170.0,1135,70000
228.0,1473,80000
214.0,1775,90000
269.0,2147,100000
