episodes,steps,total reward
215,10000,14.0
445,20000,26.0
720,30000,47.0
1003,40000,70.0
1265,50000,71.0
1568,60000,61.0
1934,70000,101.0
2293,80000,114.0
2650,90000,118.0
2990,100000,101.0
