steps,total reward,episodes
10000,4.0,130
20000,48.0,269
30000,162.0,512
40000,333.0,922
50000,355.0,1355
60000,352.0,1771
70000,332.0,2187
80000,336.0,2608
90000,343.0,3034
100000,342.0,3458
