steps,episodes,total reward
10000,209,22.0
20000,483,41.0
30000,808,60.0
40000,1128,64.0
50000,1474,71.0
60000,1867,103.0
70000,2175,62.0
80000,2508,76.0
90000,2860,83.0
100000,3195,64.0
