episodes,steps,total reward
227,10000,10.0
483,20000,19.0
777,30000,24.0
1135,40000,40.0
1528,50000,60.0
1960,60000,64.0
2359,70000,62.0
2685,80000,45.0
3017,90000,35.0
3361,100000,46.0
