steps,episodes,total reward
10000,181,0.0
20000,321,0.0
30000,444,0.0
40000,569,2.0
50000,704,7.0
60000,831,4.0
70000,954,4.0
80000,1058,7.0
90000,1171,8.0
100000,1278,2.0
