steps,episodes,total reward
10000,132,0.0
20000,312,93.0
30000,512,133.0
40000,775,183.0
50000,1008,151.0
60000,1232,148.0
70000,1499,187.0
80000,1748,179.0
90000,1982,154.0
100000,2250,184.0
