steps,total reward,episodes
10000,9.0,257
20000,12.0,439
30000,17.0,601
40000,26.0,778
50000,37.0,971
60000,35.0,1144
70000,51.0,1340
80000,49.0,1535
90000,71.0,1757
100000,69.0,1963
