steps,episodes,total reward
10000,140,37.0
20000,353,66.0
30000,565,72.0
40000,796,75.0
50000,983,62.0
60000,1244,94.0
70000,1421,68.0
80000,1645,107.0
90000,1868,102.0
100000,2101,118.0
