episodes,total reward,steps
94,16.0,10000
371,195.0,20000
787,347.0,30000
1211,339.0,40000
1636,345.0,50000
2062,344.0,60000
2487,340.0,70000
2912,344.0,80000
3347,347.0,90000
3770,340.0,100000
